customer_id,full_name,age,gender,phone_number,national_id,address,employment_status,monthly_income,credit_score,is_existing_customer
CUST-C973993C,Kevin Lee,22,Male,555-852-9630,XXX-XX-2468,"New York, NY",Salaried,4500,620,False
CUST-C985CFCB,Anthony Davis,22,Male,555-159-3570,XXX-XX-8901,"New York, NY",Salaried,4500,670,False
CUST-C991D6F1,Jack Thompson,65,Male,555-012-3456,XXX-XX-8901,"Orlando, FL",Retired,5500,670,True
CUST-C9B1B396,Patricia Wilson,68,Female,555-963-2580,XXX-XX-4713,"Orlando, FL",Retired,3500,600,False
CUST-C9C07AD4,Kevin Patel,30,Male,555-847-9632,XXX-XX-1234,"Chicago, IL",Self-employed,12000,800,False
CUST-C9C43734,Ashley Green,25,Female,555-948-3726,XXX-XX-8901,"New York, NY",Salaried,10000,800,False
CUST-C9ED6BD2,George Thompson,70,Male,555-842-1639,XXX-XX-9135,"San Antonio, TX",Retired,3500,550,False
CUST-CA10A128,David Lee,55,Male,555-625-8429,XXX-XX-1357,"Chicago, IL",Salaried,9000,750,False
CUST-CA36DC5E,David Wilson,30,Male,555-852-9630,XXX-XX-4567,"Chicago, IL",Salaried,12000,820,False
CUST-CA6450CF,Grace Lee,31,Female,555-734-0192,XXX-XX-6789,"Seattle, WA",Salaried,8000,800,False
CUST-CA6F8E93,Ashley Green,25,Female,555-951-7539,XXX-XX-6802,"San Francisco, CA",Salaried,9500,820,False
CUST-CA8AC27C,Kevin Lee,22,Male,555-017-8395,XXX-XX-8024,"New York, NY",Salaried,4800,690,False
CUST-CA9481B7,Maria Hernandez,48,Female,555-951-7468,XXX-XX-5678,"New York, NY",Salaried,10000,730,False
CUST-CAA8F327,Susan White,40,Female,555-012-3456,XXX-XX-8901,"San Francisco, CA",Salaried,10000,700,True
CUST-CAAB8C94,Kevin Lee,25,Male,555-837-9426,XXX-XX-1234,"New York, NY",Unemployed,0,550,False
CUST-CAC8132E,George Thompson,58,Male,555-417-2953,XXX-XX-6802,"Orlando, FL",Retired,3800,600,True
CUST-CADC5CFB,George Thompson,70,Male,555-852-9637,XXX-XX-3579,"Orlando, FL",Retired,4000,700,False
CUST-CAF2BAAE,Brenda Smith,40,Female,555-731-4678,XXX-XX-6789,"Los Angeles, CA",Self-employed,5500,620,False
CUST-CAF99BD1,George Thompson,72,Male,555-852-7418,XXX-XX-9123,"San Antonio, TX",Retired,3500,550,False
CUST-CAFA75F4,George Wilson,70,Male,555-625-8397,XXX-XX-2468,"Orlando, FL",Retired,3500,600,False
CUST-CB04F523,Kevin Rodriguez,30,Male,555-111-2222,XXX-XX-0123,"San Francisco, CA",Salaried,12000,820,False
CUST-CB118AC2,Brian Thompson,52,Male,555-630-8429,XXX-XX-6789,"Dallas, TX",Self-employed,12000,800,True
CUST-CB3446CE,Henry Brown,40,Male,555-890-1234,XXX-XX-4680,"Denver, CO",Self-employed,12000,750,False
CUST-CB3874E4,Ashley Davis,29,Female,555-417-3928,XXX-XX-6789,"New York, NY",Salaried,10000,800,False
CUST-CB40D7F9,George Wilson,58,Male,555-456-7890,XXX-XX-8901,"Denver, CO",Salaried,10000,750,True
CUST-CB46E1DB,Patricia Wilson,70,Female,555-734-9502,XXX-XX-2468,"San Diego, CA",Retired,3800,580,False
CUST-CB4ED38F,Patricia Wilson,48,Female,555-947-2581,XXX-XX-6802,"Dallas, TX",Salaried,7500,690,False
CUST-CB66D442,Henry Wilson,40,Male,555-849-2578,XXX-XX-0123,"Dallas, TX",Self-employed,12000,750,False
CUST-CB77FAF5,Ashley Davis,22,Female,555-714-9630,XXX-XX-6789,"Los Angeles, CA",Salaried,4500,620,False
CUST-CB80087F,Henry Chen,40,Male,555-890-1234,XXX-XX-4680,"Seattle, WA",Self-employed,12000,800,False
CUST-CB8A4D7C,Maria Rodriguez,31,Female,555-734-9502,XXX-XX-2468,"Chicago, IL",Salaried,8000,750,False
CUST-CB91C113,Kevin Thompson,30,Male,555-076-4285,XXX-XX-9135,"Dallas, TX",Self-employed,12000,800,True
CUST-CB97F7F7,Kevin Harris,32,Male,555-147-2583,XXX-XX-9135,"San Diego, CA",Unemployed,0,520,False
CUST-CBBA970F,Ashley Green,22,Female,555-135-7924,XXX-XX-8012,"New York, NY",Salaried,4500,690,False
CUST-CBD6E6DE,Kevin Lee,40,Male,555-159-7530,XXX-XX-8024,"Dallas, TX",Unemployed,0,550,False
CUST-CBE4FE48,Michael Smith,30,Male,555-852-0741,XXX-XX-4567,"Chicago, IL",Self-employed,9000,750,False
CUST-CC080F70,Ethan Wilson,42,Male,555-159-3570,XXX-XX-8901,"New York, NY",Salaried,10000,750,False
CUST-CC099506,Kevin Garcia,22,Male,555-852-9630,XXX-XX-3579,"Los Angeles, CA",Salaried,4500,620,False
CUST-CC1255A8,Carlos Hernandez,40,Male,555-111-2222,XXX-XX-8046,"Orlando, FL",Salaried,8000,750,False
CUST-CC16BE73,Kevin Patel,38,Male,555-159-7531,XXX-XX-4713,"New York, NY",Salaried,12000,750,False
CUST-CC181064,Kevin O'Connell,30,Male,555-417-9264,XXX-XX-3456,"San Francisco, CA",Self-employed,12000,800,False
CUST-CC1CAAFD,George Thompson,71,Male,555-086-4209,XXX-XX-8012,"Orlando, FL",Retired,3800,580,False
CUST-CC3B1F1E,Kevin Rodriguez,25,Male,555-827-4091,XXX-XX-0246,"New York, NY",Unemployed,0,550,False
CUST-CC5B7F65,David Rodriguez,48,Male,555-369-1470,XXX-XX-2345,"Miami, FL",Salaried,9000,680,False
CUST-CC8B436B,Carlos Hernandez,40,Male,555-159-3570,XXX-XX-4680,"Orlando, FL",Salaried,8000,700,True
CUST-CCA72724,Maria Garcia,40,Female,555-941-7530,XXX-XX-4567,"San Francisco, CA",Salaried,12000,820,True
CUST-CCA904B0,Jack Thompson,50,Male,555-135-7913,XXX-XX-4567,"Atlanta, GA",Salaried,10000,820,True
CUST-CCABAD68,Kevin Johnson,31,Male,555-840-6789,XXX-XX-0246,"Chicago, IL",Self-employed,12000,800,False
CUST-CCB58A7D,Maria Rodriguez,52,Female,555-369-1212,XXX-XX-7890,"Miami, FL",Unemployed,0,550,False
CUST-CCCE87FB,Maria Sanchez,58,Female,555-481-5163,XXX-XX-7890,"Chicago, IL",Unemployed,2800,550,False
CUST-CCD8BBCD,Maria Hernandez,25,Female,555-963-2580,XXX-XX-8901,"New York, NY",Salaried,10000,800,False
CUST-CCDB6B11,George Thompson,55,Male,555-159-7531,XXX-XX-8045,"Dallas, TX",Unemployed,0,550,False
CUST-CCE203F7,Susan White,58,Female,555-914-7852,XXX-XX-6802,"Orlando, FL",Salaried,6000,700,True
CUST-CCF51EC7,George Thompson,71,Male,555-836-9124,XXX-XX-4680,"Orlando, FL",Retired,3500,580,False
CUST-CCFA11CE,Linda Rodriguez,52,Female,555-731-9284,XXX-XX-2468,"Los Angeles, CA",Self-employed,5500,620,False
CUST-CD10331C,George Wilson,71,Male,555-895-2631,XXX-XX-4789,"San Diego, CA",Retired,3800,620,False
CUST-CD18C8E7,Kevin Lee,38,Male,555-268-4015,XXX-XX-9135,"San Francisco, CA",Self-employed,12000,800,False
CUST-CD24CCB9,Kevin O'Connell,40,Male,555-842-9637,XXX-XX-1357,"San Francisco, CA",Self-employed,12000,750,False
CUST-CD2B7A97,Linda Garcia,40,Female,555-714-2852,XXX-XX-6789,"Chicago, IL",Salaried,8500,750,False
CUST-CD2F16A5,Grace Taylor,38,Female,555-734-9527,XXX-XX-6789,"Seattle, WA",Self-employed,10000,690,False
CUST-CD38F3B2,Patricia Wilson,68,Female,555-918-4752,XXX-XX-4567,"Orlando, FL",Retired,3500,600,False
CUST-CD3DF4E1,Maria Garcia,48,Female,555-941-7530,XXX-XX-8024,"New York, NY",Salaried,7000,690,True
CUST-CD43463D,Henry Brown,72,Male,555-892-5674,XXX-XX-1234,"Phoenix, AZ",Retired,3500,620,False
CUST-CD63EB36,Kevin Patel,39,Male,555-111-2222,XXX-XX-8024,"San Francisco, CA",Self-employed,12000,730,False
CUST-CD6E5380,Kevin Lee,31,Male,555-295-7418,XXX-XX-0123,"San Francisco, CA",Salaried,12000,820,False
CUST-CD7C16AB,Ashley Green,22,Female,555-963-2587,XXX-XX-4713,"New York, NY",Salaried,4500,700,False
CUST-CD7F74CD,Ashley Johnson,22,Female,555-918-4753,XXX-XX-4680,"San Francisco, CA",Salaried,4500,620,False
CUST-CD820FE4,Patricia Wilson,68,Female,555-956-0123,XXX-XX-4567,"Orlando, FL",Retired,3500,580,False
CUST-CD8BAE87,Brian Taylor,29,Male,555-012-3456,XXX-XX-8901,"New York, NY",Salaried,11000,820,False
CUST-CD91851C,David Wilson,30,Male,555-741-8529,XXX-XX-XXXX,"Chicago, IL",Salaried,8500,800,True
CUST-CD94929C,Anthony Ramirez,22,Male,555-012-3456,XXX-XX-8901,"New York, NY",Salaried,4500,620,False
CUST-CD96676A,Susan White,70,Female,555-714-2836,XXX-XX-4567,"Orlando, FL",Retired,3800,620,False
CUST-CD98CE9D,Maria Garcia,40,Female,555-417-2953,XXX-XX-4567,"San Francisco, CA",Salaried,9500,700,True
CUST-CDD47015,George Thompson,50,Male,555-111-2222,XXX-XX-9876,"New York, NY",Unemployed,0,550,False
CUST-CDE48173,Kevin Lee,25,Male,555-831-9573,XXX-XX-0123,"New York, NY",Unemployed,0,550,False
CUST-CE046EFB,David Lee,55,Male,555-678-9012,XXX-XX-1357,"Chicago, IL",Salaried,12000,800,False
CUST-CE0DEB77,Ashley Davis,22,Female,555-012-3456,XXX-XX-8901,"New York, NY",Salaried,4500,750,False
CUST-CE1FB009,Maria Garcia,40,Female,555-012-3456,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,800,True
CUST-CE204DF9,Jack Rodriguez,50,Male,555-037-4621,XXX-XX-2468,"Phoenix, AZ",Salaried,12000,820,True
CUST-CE20A10E,Ashley Green,25,Female,555-948-2601,XXX-XX-4567,"San Francisco, CA",Salaried,9500,820,False
CUST-CE26B1FD,Anthony Davis,22,Male,555-258-3690,XXX-XX-4567,"New York, NY",Salaried,5500,670,False
CUST-CE2AB98A,David Wilson,25,Male,555-703-9246,XXX-XX-1357,"Chicago, IL",Unemployed,0,550,False
CUST-CE2C63DC,Jessica Wilson,25,Female,555-734-0192,XXX-XX-6789,"Seattle, WA",Unemployed,0,550,False
CUST-CE39A582,Ashley Green,22,Female,555-963-2580,XXX-XX-8024,"New York, NY",Salaried,4500,630,False
CUST-CE439C03,Maria Garcia,40,Female,555-159-7531,XXX-XX-3579,"San Francisco, CA",Salaried,10000,800,True
CUST-CE5BF9BB,Linda Rodriguez,50,Female,555-741-8520,XXX-XX-6789,"Chicago, IL",Salaried,5500,620,False
CUST-CEA577D3,Patricia Green,68,Female,555-159-7531,XXX-XX-4680,"San Diego, CA",Retired,3500,600,False
CUST-CEAC21D1,George Thompson,58,Male,555-417-8295,XXX-XX-0123,"Orlando, FL",Unemployed,2800,550,False
CUST-CEC79F01,David Garcia,30,Male,555-852-9630,XXX-XX-0123,"New York, NY",Salaried,12000,800,False
CUST-CEFD0522,Kevin O'Connell,31,Male,555-852-7419,XXX-XX-9638,"New York, NY",Self-employed,12000,800,False
CUST-CF007B1D,Kevin Rodriguez,22,Male,555-864-2073,XXX-XX-3579,"New York, NY",Unemployed,0,550,False
CUST-CF1131EA,Linda Garcia,40,Female,555-827-3945,XXX-XX-4680,"Chicago, IL",Salaried,9000,800,False
CUST-CF15F78C,Maria Garcia,40,Female,555-417-5392,XXX-XX-4680,"San Antonio, TX",Salaried,7000,750,True
CUST-CF16311C,Anthony Wilson,31,Male,555-852-0974,XXX-XX-4567,"New York, NY",Salaried,9000,800,False
CUST-CF17A553,Linda Rodriguez,52,Female,555-714-2580,XXX-XX-9123,"Houston, TX",Salaried,5500,620,False
CUST-CF1BDB3A,Kevin Lee,38,Male,555-012-3456,XXX-XX-8024,"San Francisco, CA",Salaried,10000,750,False
CUST-CF20EF41,Ethan Ramirez,26,Male,555-012-3456,XXX-XX-8901,"New York, NY",Salaried,10000,800,False
CUST-CF27E51C,George Wilson,50,Male,555-111-2222,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,800,True
CUST-CF2AC5A3,Patricia Johnson,70,Female,555-907-2845,XXX-XX-4567,"Orlando, FL",Retired,3500,600,False
CUST-CF2B1E1F,Michael Johnson,32,Male,555-852-9631,XXX-XX-4567,"Chicago, IL",Self-employed,9000,750,False
CUST-CF478E4C,Maria Sanchez,41,Female,555-567-8901,XXX-XX-3456,"San Antonio, TX",Salaried,6000,690,True
CUST-CF6D8532,Kevin Rodriguez,22,Male,555-841-2973,XXX-XX-0123,"New York, NY",Salaried,4800,600,False
CUST-CF778061,Susan Williams,48,Female,555-925-1470,XXX-XX-8024,"New York, NY",Salaried,10000,730,True
CUST-CF781130,Sophia Chen,35,Female,555-654-3210,XXX-XX-2468,"Seattle, WA",Self-employed,5500,620,False
CUST-CF87F2CB,Grace Taylor,38,Female,555-678-9012,XXX-XX-3344,"Seattle, WA",Salaried,7500,750,False
CUST-CF9AEED2,Kevin O'Connell,30,Male,555-112-2334,XXX-XX-8024,"San Francisco, CA",Self-employed,10000,750,False
CUST-CF9E8E4E,Kevin Harris,38,Male,555-159-7531,XXX-XX-0123,"New York, NY",Salaried,10000,700,True
CUST-CFEAB00C,Kevin O'Connell,30,Male,555-159-7531,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,800,False
CUST-CFF26509,George Wilson,70,Male,555-264-9178,XXX-XX-4567,"Orlando, FL",Retired,3000,550,False
CUST-CFF8930A,Maria Garcia,40,Female,555-914-7025,XXX-XX-4680,"San Francisco, CA",Self-employed,12000,750,True
CUST-D0089744,Maria Garcia,55,Female,555-482-9157,XXX-XX-7890,"Houston, TX",Salaried,5500,700,True
CUST-D016976F,Anthony Ramirez,32,Male,555-159-7324,XXX-XX-8901,"New York, NY",Salaried,12000,820,False
CUST-D01D7273,Maria Hernandez,31,Female,555-456-7890,XXX-XX-4567,"San Antonio, TX",Self-employed,12000,750,False
CUST-D0334089,Kevin O'Connell,31,Male,555-842-1593,XXX-XX-0123,"San Francisco, CA",Salaried,10000,800,False
CUST-D0346F0F,Linda Garcia,40,Female,555-734-8596,XXX-XX-4567,"Chicago, IL",Salaried,8000,750,False
CUST-D047F54E,Patricia Johnson,70,Female,555-016-7890,XXX-XX-6912,"Orlando, FL",Retired,3500,600,False
CUST-D04C0ECE,George Wilson,70,Male,555-268-4025,XXX-XX-8901,"Orlando, FL",Retired,3000,550,False
CUST-D05BF4FD,Brenda Smith,48,Female,555-012-3456,XXX-XX-8901,"Los Angeles, CA",Self-employed,7000,700,False
CUST-D060B91A,Kevin Rodriguez,25,Male,555-852-7418,XXX-XX-0123,"New York, NY",Unemployed,0,550,False
CUST-D06A231D,James Wilson,22,Male,555-159-7530,XXX-XX-0246,"New York, NY",Unemployed,0,550,False
CUST-D06B4CEB,Linda Garcia,52,Female,555-017-4928,XXX-XX-4567,"New York, NY",Salaried,10000,690,False
CUST-D0713DF4,George Thompson,70,Male,555-852-9631,XXX-XX-4680,"San Diego, CA",Retired,3500,600,False
CUST-D079F816,George Thompson,72,Male,555-852-7418,XXX-XX-9630,"Orlando, FL",Retired,3000,550,False
CUST-D09106E0,Maria Garcia,38,Female,555-906-3141,XXX-XX-6802,"San Francisco, CA",Salaried,10000,800,True
CUST-D0AC732C,Grace Lee,31,Female,555-734-0456,XXX-XX-6789,"Seattle, WA",Salaried,8000,800,False
CUST-D0B976A2,Brian Thompson,31,Male,555-840-2753,XXX-XX-4680,"San Francisco, CA",Self-employed,12000,750,False
CUST-D0CA1AB4,Linda Rodriguez,52,Female,555-789-0123,XXX-XX-2468,"Chicago, IL",Salaried,8000,750,True
CUST-D0EFE0CE,George Wilson,70,Male,555-840-6729,XXX-XX-0123,"San Diego, CA",Retired,3500,600,False
CUST-D0F6883B,Jessica Garcia,28,Female,555-456-7890,XXX-XX-7890,"Houston, TX",Salaried,5500,700,True
CUST-D11A1A0E,Ashley Green,25,Female,555-958-7410,XXX-XX-8024,"New York, NY",Salaried,10000,820,False
CUST-D124EE8D,David Wilson,30,Male,555-624-9358,XXX-XX-2468,"Chicago, IL",Salaried,8000,750,True
CUST-D139E98C,Brenda Wilson,48,Female,555-963-7410,XXX-XX-4567,"Los Angeles, CA",Self-employed,6000,670,False
CUST-D13B7CD8,Sarah Johnson,31,Female,555-793-2581,XXX-XX-1357,"Los Angeles, CA",Salaried,8000,800,True
CUST-D14AE304,Patricia Hayes,71,Female,555-481-5163,XXX-XX-7890,"Orlando, FL",Retired,3800,580,False
CUST-D15946B9,Ashley Green,25,Female,555-016-7283,XXX-XX-5678,"San Francisco, CA",Salaried,9500,820,False
CUST-D1847DEA,Patricia Green,70,Female,555-963-2581,XXX-XX-4567,"Orlando, FL",Retired,3500,550,False
CUST-D18CC491,Kevin Lee,31,Male,555-111-2222,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,820,False
CUST-D1A93134,Susan Patel,52,Female,555-890-1234,XXX-XX-3456,"Atlanta, GA",Self-employed,10000,700,True
CUST-D1B6BE73,Isabella Garcia,22,Female,555-963-2580,XXX-XX-4567,"Denver, CO",Salaried,4000,750,False
CUST-D1F59804,Kevin Thompson,30,Male,555-012-3456,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,800,True
CUST-D1FB987E,George Thompson,70,Male,555-264-8029,XXX-XX-4567,"Orlando, FL",Retired,3000,600,False
CUST-D2256236,Ashley Davis,22,Female,555-951-7890,XXX-XX-4567,"New York, NY",Salaried,4500,620,False
CUST-D23A79C3,Kevin Thompson,30,Male,555-159-3572,XXX-XX-8012,"Dallas, TX",Self-employed,12000,800,True
CUST-D23CB9C7,Maria Rodriguez,31,Female,555-734-8596,XXX-XX-6789,"Chicago, IL",Salaried,8000,750,False
CUST-D2485493,Patricia Wilson,68,Female,555-951-7408,XXX-XX-5678,"Orlando, FL",Retired,3500,620,False
CUST-D26146D3,George Thompson,68,Male,555-026-4793,XXX-XX-9135,"Orlando, FL",Retired,3200,550,False
CUST-D26E0797,George Wilson,72,Male,555-895-2634,XXX-XX-4713,"San Diego, CA",Retired,3500,600,False
CUST-D2844EBE,Kevin Garcia,30,Male,555-895-2634,XXX-XX-1237,"San Francisco, CA",Salaried,7000,690,False
CUST-D28C7DB4,Linda Garcia,40,Female,555-731-4567,XXX-XX-6789,"Chicago, IL",Salaried,8000,750,False
CUST-D292A881,George Wilson,70,Male,555-892-4680,XXX-XX-9135,"San Antonio, TX",Retired,3800,600,False
CUST-D2A6C11D,Patricia Davis,70,Female,555-789-4561,XXX-XX-2468,"Orlando, FL",Retired,3500,600,False
CUST-D2A7C90D,James Thompson,58,Male,555-111-2222,XXX-XX-8901,"Dallas, TX",Retired,4500,600,False
CUST-D2C9E1B6,Ashley Davis,22,Female,555-714-9632,XXX-XX-6789,"Los Angeles, CA",Salaried,4500,620,False
CUST-D2D5B580,Linda Garcia,40,Female,555-963-8520,XXX-XX-4567,"Los Angeles, CA",Salaried,8000,750,False
CUST-D2ECF39A,Ashley Green,25,Female,555-159-7531,XXX-XX-4567,"San Francisco, CA",Salaried,9500,820,False
CUST-D2FBABF4,Linda Garcia,40,Female,555-731-9526,XXX-XX-2468,"Los Angeles, CA",Self-employed,12000,750,False
CUST-D30CB31D,George Thompson,58,Male,555-417-9263,XXX-XX-2468,"Philadelphia, PA",Unemployed,2800,550,False
CUST-D30CCF3D,Brenda Smith,40,Female,555-951-7531,XXX-XX-8024,"San Diego, CA",Salaried,8000,750,False
CUST-D3250138,Maria Garcia,40,Female,555-918-7352,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,750,False
CUST-D327715D,Kevin Harris,38,Male,555-159-7531,XXX-XX-9135,"San Francisco, CA",Unemployed,0,520,False
CUST-D327CCDA,Maria Garcia,52,Female,555-914-7536,XXX-XX-4680,"San Antonio, TX",Salaried,6000,670,True
CUST-D32B1E46,Kevin Smith,31,Male,555-840-9631,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,800,True
CUST-D3373ECF,Maria Hernandez,40,Female,555-914-7890,XXX-XX-4567,"San Antonio, TX",Self-employed,12000,700,False
CUST-D33CF49D,Isabella Garcia,22,Female,555-918-7642,XXX-XX-4567,"Denver, CO",Salaried,5000,700,False
CUST-D33FED69,Kevin Rodriguez,22,Male,555-836-9123,XXX-XX-0123,"New York, NY",Salaried,4500,620,False
CUST-D35848B9,Susan White,40,Female,555-963-2587,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,800,True
CUST-D3644BEA,Patricia Lee,48,Female,555-914-7536,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,750,False
CUST-D3B5B9A5,Patricia Green,71,Female,555-369-1212,XXX-XX-7890,"Miami, FL",Retired,3800,550,False
CUST-D3B712B6,George Wilson,71,Male,555-874-2963,XXX-XX-1357,"Orlando, FL",Retired,3500,600,False
CUST-D3CB8CE1,Patricia Wilson,71,Female,555-742-8596,XXX-XX-6789,"Orlando, FL",Retired,3800,580,False
CUST-D3E262C3,Patricia Green,68,Female,555-159-3571,XXX-XX-4680,"San Diego, CA",Retired,3500,580,False
CUST-D3ED6882,Kevin Thompson,30,Male,555-432-1098,XXX-XX-0123,"San Francisco, CA",Salaried,10000,820,False
CUST-D3ED9F52,George Thompson,40,Male,555-014-7258,XXX-XX-9135,"Dallas, TX",Self-employed,12000,800,False
CUST-D3F445DD,George Thompson,50,Male,555-417-2963,XXX-XX-8024,"Dallas, TX",Salaried,10000,700,True
CUST-D3F4F913,George Wilson,71,Male,555-890-1234,XXX-XX-4680,"San Diego, CA",Retired,3200,620,False
CUST-D40CF87F,Sophia Patel,29,Female,555-945-6789,XXX-XX-8901,"New York, NY",Salaried,10000,800,False
CUST-D40E8908,Patricia Wilson,71,Female,555-016-7284,XXX-XX-4567,"Orlando, FL",Retired,3800,600,False
CUST-D417CEF9,Grace Hill,38,Female,555-654-3210,XXX-XX-2468,"San Francisco, CA",Salaried,8000,750,False
CUST-D44BC247,Maria Garcia,40,Female,555-951-7531,XXX-XX-2345,"New York, NY",Salaried,10000,790,False
CUST-D457B9F4,George Wilson,50,Male,555-159-7530,XXX-XX-0123,"New York, NY",Salaried,12000,800,True
CUST-D46313F4,George Thompson,70,Male,555-417-8293,XXX-XX-8901,"Orlando, FL",Retired,3000,600,False
CUST-D4809A74,Maria Garcia,40,Female,555-456-7890,XXX-XX-4567,"San Francisco, CA",Salaried,10000,750,True
CUST-D4A07CB3,James Taylor,35,Male,555-012-3456,XXX-XX-6789,"San Francisco, CA",Unemployed,0,550,False
CUST-D4B5265E,George Thompson,55,Male,555-112-2334,XXX-XX-6802,"Dallas, TX",Unemployed,2800,550,False
CUST-D4CDE635,Patricia Wilson,70,Female,555-951-7308,XXX-XX-6824,"Orlando, FL",Retired,3500,600,False
CUST-D4DA9822,George Harrison,52,Male,555-159-3570,XXX-XX-8901,"Los Angeles, CA",Unemployed,0,550,False
CUST-D4DCCD76,Maria Garcia,40,Female,555-948-2610,XXX-XX-5678,"San Antonio, TX",Self-employed,12000,750,True
CUST-D4F7A508,Kevin Lee,38,Male,555-111-2222,XXX-XX-1122,"San Francisco, CA",Salaried,10000,750,False
CUST-D5264CB7,Kevin Lee,31,Male,555-852-7410,XXX-XX-0123,"New York, NY",Self-employed,12000,620,False
CUST-D5480504,Maria Garcia,48,Female,555-941-7530,XXX-XX-6802,"New York, NY",Salaried,10000,730,False
CUST-D573B678,George Thompson,70,Male,555-837-2581,XXX-XX-4680,"Orlando, FL",Retired,3500,550,False
CUST-D5888A86,Patricia Wilson,70,Female,555-693-1258,XXX-XX-6802,"Orlando, FL",Retired,3500,600,False
CUST-D5AFCDBF,Ashley Davis,22,Female,555-901-3578,XXX-XX-8012,"San Francisco, CA",Salaried,4500,600,False
CUST-D5B47D27,George Thompson,70,Male,555-840-2618,XXX-XX-8901,"San Diego, CA",Retired,3000,550,False
CUST-D5C818F5,Susan Williams,40,Female,555-159-7531,XXX-XX-8024,"San Francisco, CA",Self-employed,10000,750,False
CUST-D5D1741E,Maria Garcia,40,Female,555-914-7531,XXX-XX-6789,"San Francisco, CA",Salaried,10000,700,True
CUST-D5DB1D84,Brenda Smith,40,Female,555-956-7890,XXX-XX-4567,"San Diego, CA",Salaried,8000,700,True
CUST-D5EEC1ED,George Thompson,58,Male,555-444-5555,XXX-XX-7890,"Dallas, TX",Unemployed,2800,550,False
CUST-D5F25D1E,Susan White,40,Female,555-734-9526,XXX-XX-2468,"Chicago, IL",Salaried,8000,750,False
CUST-D5FDE226,Brenda Smith,40,Female,555-963-2580,XXX-XX-4711,"San Francisco, CA",Self-employed,12000,800,False
CUST-D61C3413,Ashley Taylor,26,Female,555-906-2841,XXX-XX-4680,"San Francisco, CA",Unemployed,0,580,False
CUST-D622B010,George Thompson,50,Male,555-268-1359,XXX-XX-8024,"Dallas, TX",Unemployed,0,550,False
CUST-D6272948,George Thompson,70,Male,555-630-8741,XXX-XX-2345,"San Antonio, TX",Retired,3500,580,False
CUST-D639A37A,Maria Garcia,40,Female,555-963-8520,XXX-XX-4680,"San Antonio, TX",Salaried,7000,690,False
CUST-D63F2190,Kevin Lee,31,Male,555-895-0614,XXX-XX-1237,"San Francisco, CA",Self-employed,12000,800,False
CUST-D64DF53D,George Thompson,50,Male,555-159-3574,XXX-XX-0123,"Philadelphia, PA",Salaried,10000,700,False
CUST-D64F318A,Isabella Garcia,22,Female,555-914-7358,XXX-XX-8024,"Denver, CO",Salaried,4000,700,False
CUST-D64F75BC,Kevin Garcia,31,Male,555-895-2634,XXX-XX-4711,"Chicago, IL",Self-employed,9000,700,False
CUST-D6856F62,Maria Garcia,40,Female,555-918-2741,XXX-XX-4567,"San Francisco, CA",Salaried,10000,700,False
CUST-D6A7FABB,Anthony Davis,38,Male,555-417-9265,XXX-XX-8039,"New York, NY",Salaried,12000,820,False
CUST-D6B7D831,Isabella Garcia,22,Female,555-956-3789,XXX-XX-4567,"Miami, FL",Salaried,4000,600,False
CUST-D6BA3B16,George Thompson,70,Male,555-264-9178,XXX-XX-3579,"Orlando, FL",Retired,3000,550,False
CUST-D6CB19B2,George Thompson,70,Male,555-837-9246,XXX-XX-0123,"Orlando, FL",Retired,3000,600,False
CUST-D6D2D5C0,Maria Rodriguez,31,Female,555-654-3210,XXX-XX-6789,"Los Angeles, CA",Salaried,8000,750,False
CUST-D6D57C68,Maria Sanchez,41,Female,555-906-2843,XXX-XX-4567,"Dallas, TX",Salaried,6000,700,False
CUST-D6EDCF56,Maria Silva,55,Female,555-777-8888,XXX-XX-7890,"San Antonio, TX",Salaried,5500,680,True
CUST-D6FCAD25,Patricia Green,68,Female,555-963-2581,XXX-XX-8901,"San Diego, CA",Retired,3200,600,True
CUST-D7131DDF,Henry Wilson,72,Male,555-895-2631,XXX-XX-0123,"Phoenix, AZ",Retired,3500,600,False
CUST-D7380493,Ashley Green,25,Female,555-901-2345,XXX-XX-6802,"New York, NY",Salaried,12000,820,False
CUST-D73CF505,Isabelle Rodriguez,22,Female,555-956-2134,XXX-XX-8901,"Boston, MA",Salaried,4000,750,False
CUST-D74C642B,Jack Wilson,42,Male,555-012-3456,XXX-XX-8901,"Denver, CO",Unemployed,0,550,False
CUST-D7519EE4,Ashley Green,25,Female,555-901-2345,XXX-XX-5791,"San Francisco, CA",Salaried,10000,820,False
CUST-D751D06A,Kevin Lee,38,Male,555-159-7531,XXX-XX-4680,"New York, NY",Salaried,12000,700,False
CUST-D756042D,Kevin O'Connell,40,Male,555-159-7531,XXX-XX-8901,"Dallas, TX",Self-employed,12000,730,False
CUST-D76E4E59,Patricia Davis,71,Female,555-369-1212,XXX-XX-7890,"San Antonio, TX",Retired,3800,680,True
